hyb,ch,x,y,z,int,sum_3x3_int_ch1,sum_3x3_int_ch2,ratio
14,1,1707.0,884.0,0.0,6262,3828,4080,0.48406676783004554
14,1,1449.0,1359.0,0.0,6895,4106,4555,0.47407920563445327
14,1,980.0,1214.0,0.0,5908,3185,5183,0.3806166347992352
14,1,1382.0,2041.0,0.0,6349,3408,4151,0.4508532874718878
14,1,1264.0,1104.0,0.0,5981,3350,4860,0.40803897685749085
14,1,1237.0,1458.0,0.0,6790,4571,4291,0.5157977883096366
14,1,1165.0,953.0,0.0,5844,3694,3506,0.5130555555555556
14,1,1253.0,1447.0,0.0,6806,3538,2968,0.5438057177989548
14,1,2022.0,229.0,0.0,6456,3941,3753,0.5122173121913179
14,1,2012.0,461.0,0.0,6212,3596,4676,0.4347195357833656
14,1,1548.0,1095.0,0.0,5750,3163,3571,0.46970596970596973
14,1,1165.0,993.0,0.0,7985,4040,4686,0.46298418519367407
14,1,683.0,1986.0,0.0,6869,4495,4650,0.4915254237288136
14,1,1321.0,474.0,0.0,6829,4801,3751,0.5613891487371375
14,1,1275.0,1528.0,0.0,6541,3692,4867,0.4313588035985512
14,1,572.0,1577.0,0.0,6300,3753,3869,0.4923904487011283
14,1,1535.0,1282.0,0.0,5749,3117,4344,0.41777241656614394
14,1,1367.0,1145.0,0.0,6852,3836,4301,0.4714268157797714
14,1,634.0,727.0,0.0,6568,3667,3805,0.4907655246252677
14,1,439.0,1720.0,0.0,5708,3318,2393,0.5809840658378568
14,1,841.0,1628.0,0.0,5795,3445,4031,0.46080791867308724
14,1,1816.0,614.0,0.0,7980,4520,4018,0.5293979854766925
14,1,440.0,932.0,0.0,5880,3662,3723,0.4958700067704807
14,1,857.0,793.0,0.0,6155,3764,4561,0.45213213213213216
14,1,156.0,992.0,0.0,6183,3410,7402,0.31539030706622273
14,1,1114.0,1227.0,0.0,5881,3205,5004,0.3904251431355829
14,1,374.0,1238.0,0.0,6433,4170,2900,0.5898161244695899
14,1,1240.0,1089.0,0.0,6989,3568,4576,0.4381139489194499
14,1,586.0,1934.0,0.0,6362,3364,5435,0.38231617229230597
14,1,1327.0,1898.0,0.0,6087,3615,4004,0.47447171544822153
14,1,437.0,923.0,0.0,5918,3386,4306,0.44019760790431617
14,1,508.0,1292.0,0.0,5850,3107,4657,0.4001803194229778
14,1,1984.0,570.0,0.0,6621,3664,3594,0.5048222650868007
14,1,305.0,1762.0,0.0,6096,3706,3852,0.49034136014818736
14,1,70.0,1169.0,0.0,7563,4385,5005,0.466986155484558
14,1,1213.0,1837.0,0.0,7298,4066,4978,0.4495798319327731
14,1,478.0,1782.0,0.0,6372,3468,3957,0.4670707070707071
14,1,218.0,1039.0,0.0,7840,4672,4673,0.49994649545211345
14,1,1223.0,1511.0,0.0,6293,3222,2955,0.5216124332200097
14,1,1886.0,342.0,0.0,6247,3885,3829,0.5036297640653358
14,1,1261.0,1671.0,0.0,6582,3434,3185,0.518809487838042
14,1,1665.0,1223.0,0.0,6435,3866,6002,0.3917713822456425
14,1,813.0,1531.0,0.0,5724,3437,3403,0.5024853801169591
14,1,1417.0,468.0,0.0,6668,3869,4908,0.4408112111199727
14,1,592.0,629.0,0.0,6177,3661,3216,0.5323542242256798
14,1,1477.0,884.0,0.0,6373,3782,5203,0.4209237618252643
14,1,265.0,1717.0,0.0,9996,5966,4959,0.5460869565217391
14,1,563.0,1563.0,0.0,5751,2913,3753,0.436993699369937
14,1,1268.0,1079.0,0.0,6977,4164,5793,0.4181982524856885
14,1,1237.0,897.0,0.0,5914,3346,5565,0.37549096622152395
14,1,1336.0,1907.0,0.0,6017,3664,3962,0.4804615788093365
14,1,627.0,1075.0,0.0,7646,4575,5334,0.46170148349984863
14,1,700.0,1363.0,0.0,5928,2941,3505,0.4562519391870928
14,1,329.0,973.0,0.0,7889,4371,6981,0.38504228329809725
14,1,855.0,1370.0,0.0,6800,3284,5788,0.3619929453262787
14,1,1233.0,1470.0,0.0,7365,4204,4358,0.4910067741181967
14,1,1197.0,958.0,0.0,6827,3876,4713,0.45127488648271047
14,1,980.0,1749.0,0.0,6056,3276,3766,0.46520874751491054
14,1,976.0,1137.0,0.0,6117,3227,5369,0.3754071661237785
14,1,1515.0,906.0,0.0,6124,3535,3993,0.46958023379383634
14,1,1568.0,906.0,0.0,6598,4103,4212,0.49344558027660856
14,1,652.0,812.0,0.0,6373,4175,3944,0.5142258898879172
14,1,1231.0,109.0,0.0,6644,3690,5824,0.3878494849695186
14,1,391.0,949.0,0.0,6654,3406,6026,0.3611111111111111
14,1,1835.0,1076.0,0.0,6481,3494,3052,0.5337610754659334
14,1,1883.0,1061.0,0.0,6191,3132,2104,0.5981665393430099
14,1,1283.0,629.0,0.0,6248,3940,5763,0.4060599814490364
14,1,1844.0,1707.0,0.0,6557,3773,4198,0.47334086061974656
14,1,181.0,1042.0,0.0,6915,4046,3627,0.5273035318649811
14,1,1285.0,1096.0,0.0,6339,3642,4854,0.4286723163841808
14,1,227.0,1717.0,0.0,10636,6064,6255,0.4922477473820927
14,1,1248.0,582.0,0.0,5897,3436,4188,0.45068205666316896
14,1,1217.0,853.0,0.0,6661,4035,3187,0.5587094987538078
14,1,1873.0,324.0,0.0,6507,3769,3859,0.4941006816990037
14,1,282.0,1744.0,0.0,6663,3766,4440,0.458932488423105
14,1,51.0,908.0,0.0,6458,3429,5061,0.40388692579505303
14,1,920.0,1011.0,0.0,5958,3215,5285,0.37823529411764706
14,1,1439.0,642.0,0.0,7395,3866,4828,0.444674488152749
14,1,540.0,584.0,0.0,6259,3761,4367,0.46272145669291337
14,1,501.0,1864.0,0.0,6024,3407,2855,0.5440753752794635
14,1,27.0,1144.0,0.0,7015,4178,3873,0.5189417463669109
14,1,229.0,1901.0,0.0,5761,3377,2716,0.5542425734449368
14,1,150.0,1211.0,0.0,6087,3340,3711,0.47369167493972486
14,1,1399.0,1767.0,0.0,6313,3456,2653,0.5657227042069078
14,1,1691.0,1253.0,0.0,7345,4115,4359,0.48560302100542835
14,1,464.0,966.0,0.0,8201,5352,4738,0.5304261645193261
14,1,1359.0,1025.0,0.0,6038,3208,4028,0.443338861249309
14,1,1256.0,1870.0,0.0,6276,3377,3712,0.47637184370150937
14,1,1129.0,1189.0,0.0,6263,3078,4335,0.41521651153379197
14,1,905.0,1052.0,0.0,5973,2974,4871,0.37909496494582534
14,1,871.0,1018.0,0.0,7698,4456,4649,0.48940142778693024
14,1,113.0,1017.0,0.0,5810,3494,3140,0.5266807356044618
14,1,744.0,1970.0,0.0,7037,4210,3564,0.5415487522510933
14,1,1605.0,877.0,0.0,6206,3551,4640,0.4335246001709193
14,1,1484.0,1288.0,0.0,6090,3715,4441,0.45549288867091714
14,1,702.0,1331.0,0.0,6589,3500,4941,0.4146428148323658
14,1,1407.0,1324.0,0.0,6189,3465,3764,0.4793194079402407
14,1,487.0,1243.0,0.0,6390,3521,4339,0.4479643765903308
14,1,1511.0,702.0,0.0,6033,3065,3825,0.4448476052249637
14,1,1429.0,1323.0,0.0,5702,3173,3656,0.4646361107043491
14,1,1423.0,1804.0,0.0,5870,3459,3196,0.5197595792637115
14,1,2024.0,157.0,0.0,9036,5787,4428,0.5665198237885463
14,1,1334.0,1619.0,0.0,6043,3582,3761,0.4878115211766308
14,1,971.0,1255.0,0.0,6113,3598,5431,0.3984937423856463
14,1,2017.0,432.0,0.0,7803,3872,3389,0.5332598815590139
14,1,552.0,525.0,0.0,5849,3361,3642,0.4799371697843781
14,1,555.0,1972.0,0.0,6473,3835,3418,0.5287467254928995
14,1,1453.0,2031.0,0.0,6470,3856,3746,0.5072349381741647
14,1,1139.0,921.0,0.0,7366,4526,4281,0.5139093902577495
14,1,599.0,1924.0,0.0,6268,3682,4844,0.4318555008210181
14,1,1484.0,753.0,0.0,5816,3660,3605,0.503785271851342
14,1,686.0,1603.0,0.0,5700,3207,2924,0.5230794323927581
14,1,1239.0,1723.0,0.0,7023,3784,3656,0.5086021505376344
14,1,1584.0,1866.0,0.0,5901,3176,1872,0.6291600633914421
14,1,1238.0,146.0,0.0,6028,3986,2307,0.6334021929127602
14,1,928.0,1657.0,0.0,5842,3096,2763,0.5284178187403994
14,1,1036.0,233.0,0.0,5965,3173,3436,0.48010288999848694
14,1,1498.0,544.0,0.0,7022,4146,4226,0.4952221691352126
14,1,496.0,984.0,0.0,8399,4504,5542,0.4483376468246068
14,1,360.0,983.0,0.0,6974,3714,4867,0.4328166880316979
14,1,1498.0,392.0,0.0,6325,3727,4223,0.4688050314465409
14,1,146.0,974.0,0.0,6566,4249,3574,0.5431420171289787
14,1,276.0,973.0,0.0,6287,3787,3144,0.5463858029144424
14,1,797.0,1436.0,0.0,7581,3815,4222,0.4746796068184646
14,1,1605.0,804.0,0.0,7276,4227,4743,0.47123745819397994
14,1,1146.0,489.0,0.0,5873,3615,3566,0.5034117810889848
14,1,1968.0,186.0,0.0,5735,3356,3847,0.4659169790365126
14,1,1115.0,79.0,0.0,5747,3587,2192,0.6206956220799447
14,1,168.0,1037.0,0.0,6305,3421,4108,0.45437641120998806
14,1,484.0,906.0,0.0,6266,3792,2985,0.5595396193005755
14,1,400.0,1582.0,0.0,7382,4279,4656,0.47890318970341356
14,1,487.0,1662.0,0.0,6494,3841,3672,0.5112471715692799
14,1,1259.0,129.0,0.0,6981,4266,4240,0.501528332941453
14,1,865.0,1426.0,0.0,5996,3620,4041,0.47252316929904714
14,1,706.0,1892.0,0.0,6487,3625,2869,0.5582075762242069
14,1,1718.0,458.0,0.0,6732,3368,3998,0.4572359489546565
14,1,991.0,1159.0,0.0,6004,3450,3991,0.4636473592259105
14,1,848.0,1384.0,0.0,7040,4243,5708,0.42638930760727567
14,1,874.0,1868.0,0.0,5766,3194,3333,0.48935192278228895
14,1,1371.0,1924.0,0.0,6416,3588,3298,0.5210572175428405
14,1,1788.0,626.0,0.0,5794,3634,3840,0.4862188921594862
14,1,916.0,1506.0,0.0,6062,3292,4115,0.4444444444444444
14,1,563.0,1415.0,0.0,5999,2813,3177,0.4696160267111853
14,1,1766.0,611.0,0.0,6528,3762,4100,0.4785041974052404
14,1,608.0,658.0,0.0,7185,4042,4596,0.46793239175735124
14,1,1646.0,476.0,0.0,5768,3350,3238,0.5085003035822708
14,1,1366.0,1732.0,0.0,5896,3168,3297,0.4900232018561485
14,1,851.0,1446.0,0.0,6070,3474,3068,0.5310302659737084
14,1,1463.0,961.0,0.0,5722,3113,3628,0.461800919744845
14,1,1565.0,565.0,0.0,6729,4072,5010,0.4483593922043603
14,1,883.0,1337.0,0.0,8009,4497,4738,0.48695181375203034
14,1,2016.0,425.0,0.0,7202,3741,4305,0.46495152870991796
14,1,451.0,1679.0,0.0,5724,3361,3780,0.47066237221677637
14,1,1166.0,1004.0,0.0,8517,4232,5450,0.4370997727742202
14,1,406.0,1578.0,0.0,6617,3667,4397,0.4547371031746032
14,1,1285.0,1076.0,0.0,6982,3965,3961,0.5002523340903356
14,1,482.0,1632.0,0.0,7233,4105,4238,0.4920292460745535
14,1,795.0,1772.0,0.0,5792,3627,3897,0.4820574162679426
14,1,1671.0,804.0,0.0,5878,3485,5197,0.4014052061736927
14,1,418.0,959.0,0.0,6589,4425,2857,0.6076627300192254
14,1,475.0,1908.0,0.0,5917,3255,4921,0.3981164383561644
14,1,614.0,1501.0,0.0,5991,3745,3632,0.5076589399484885
14,1,726.0,1208.0,0.0,7198,4315,4660,0.4807799442896936
14,1,1816.0,1040.0,0.0,6592,3557,2900,0.5508750193588354
14,1,266.0,1974.0,0.0,6545,4052,5089,0.44327754075046494
14,1,806.0,2022.0,0.0,6693,3777,3942,0.4893120870579091
14,1,430.0,1249.0,0.0,5757,3516,3652,0.49051339285714285
14,1,226.0,1103.0,0.0,5907,3871,3478,0.5267383317458157
14,1,211.0,1154.0,0.0,6657,4026,3056,0.5684834792431517
14,1,475.0,1614.0,0.0,6144,3261,2986,0.5220105650712342
14,1,1194.0,481.0,0.0,6430,4011,3283,0.5499040307101728
14,1,2043.0,508.0,0.0,6182,3470,3776,0.4788849020149048
14,1,603.0,1207.0,0.0,5705,3316,3224,0.5070336391437309
14,1,663.0,1393.0,0.0,6017,3222,3648,0.46899563318777293
14,1,591.0,546.0,0.0,6260,3660,3536,0.5086158977209561
14,1,872.0,1483.0,0.0,5879,3420,2738,0.5553751217927899
14,1,869.0,1163.0,0.0,5981,3254,5591,0.3678914641040136
14,1,1628.0,448.0,0.0,5996,3590,3171,0.5309865404525957
14,1,441.0,966.0,0.0,6194,3421,4125,0.45335276967930027
14,1,1454.0,650.0,0.0,6469,3324,4833,0.4075027583670467
14,1,2023.0,209.0,0.0,6330,4004,2431,0.6222222222222222
14,1,2047.0,143.0,0.0,7752,4524,2983,0.6026375382975889
14,1,28.0,1195.0,0.0,6442,3767,3429,0.523485269594219
14,1,551.0,1732.0,0.0,7007,4571,6085,0.4289602102102102
14,1,584.0,562.0,0.0,6191,3593,3896,0.479770329817065
14,1,1715.0,261.0,0.0,6692,3662,3996,0.4781927396186994
14,1,84.0,1165.0,0.0,7124,4377,4917,0.4709489993544222
14,1,565.0,1768.0,0.0,5716,3220,3133,0.5068471588226034
14,1,1507.0,517.0,0.0,6188,3850,3390,0.5317679558011049
14,1,1200.0,1872.0,0.0,5752,3657,4921,0.4263231522499417
14,1,316.0,1660.0,0.0,6190,3415,2858,0.5443966204367926
14,1,1869.0,632.0,0.0,6288,3521,3411,0.507934218118869
14,1,730.0,1783.0,0.0,6861,3946,2987,0.5691619789412953
14,1,1680.0,1233.0,0.0,6106,3446,4249,0.4478232618583496
14,1,1357.0,1481.0,0.0,6052,3453,3504,0.4963346269943941
14,1,553.0,969.0,0.0,6057,3900,3150,0.5531914893617021
14,1,1826.0,642.0,0.0,6483,3394,4570,0.4261677548970367
14,1,8.0,1095.0,0.0,6655,4033,3915,0.5074232511323603
14,1,200.0,1263.0,0.0,6930,3902,3660,0.5160010579211849
14,1,1694.0,422.0,0.0,6994,4013,3858,0.5098462711218397
14,1,2035.0,485.0,0.0,7781,4341,5313,0.44965817277812303
14,1,1778.0,1068.0,0.0,5900,3519,3684,0.48854643898375677
14,1,148.0,1201.0,0.0,5942,3580,2753,0.565292910153166
14,1,210.0,1743.0,0.0,7494,4332,3611,0.5453858743547778
14,1,937.0,1094.0,0.0,6796,3500,5480,0.3897550111358575
14,1,1362.0,1876.0,0.0,6444,3972,3445,0.5355264931913173
14,1,1087.0,431.0,0.0,6280,4064,3846,0.5137800252844501
14,1,1239.0,545.0,0.0,5859,3244,4170,0.4375505799838144
14,1,1738.0,576.0,0.0,5951,3172,3943,0.44581869290231907
14,1,781.0,1760.0,0.0,6078,3377,3078,0.523160340821069
14,1,182.0,1863.0,0.0,7121,3778,4031,0.48380074273274426
14,1,2037.0,237.0,0.0,6689,3732,4706,0.44228490163545864
14,1,1426.0,616.0,0.0,7689,4684,4706,0.49882854100106494
14,1,1203.0,1881.0,0.0,5812,3250,3644,0.4714244270380041
14,1,439.0,1548.0,0.0,8060,5079,4753,0.5165785191212368
14,1,1323.0,1674.0,0.0,5945,3085,3267,0.48567380352644834
14,1,1428.0,1815.0,0.0,6199,3729,3601,0.508731241473397
14,1,1232.0,92.0,0.0,5736,3638,2640,0.5794839120739089
14,1,2045.0,134.0,0.0,7733,4631,3395,0.576999750809868
14,1,183.0,1037.0,0.0,6152,3662,3526,0.5094602114635504
14,1,934.0,1281.0,0.0,5804,3087,3412,0.4749961532543468
14,1,1536.0,1906.0,0.0,6146,3842,4954,0.4367894497498863
14,1,2047.0,226.0,0.0,7259,4315,3742,0.5355591411195234
14,1,2001.0,419.0,0.0,6307,3766,2767,0.5764579825501301
14,1,1629.0,1274.0,0.0,5702,3325,4470,0.42655548428479795
14,1,25.0,1193.0,0.0,6435,3650,3859,0.4860833666267146
14,1,1384.0,1804.0,0.0,5861,3598,4454,0.4468455042225534
14,1,1305.0,1704.0,0.0,6117,3636,4131,0.4681344148319815
14,1,1612.0,921.0,0.0,6500,3529,3683,0.48932334997226845
14,1,1135.0,1188.0,0.0,6602,3487,3795,0.4788519637462236
14,1,1203.0,1836.0,0.0,6153,3737,4297,0.4651481204879263
14,1,872.0,1230.0,0.0,6722,4297,3447,0.5548811983471075
14,1,1654.0,280.0,0.0,5777,3347,3109,0.5184324659231723
14,1,2013.0,435.0,0.0,6704,3941,2783,0.5861094586555622
14,1,237.0,1161.0,0.0,6305,3808,4005,0.48739280686036096
14,1,21.0,1145.0,0.0,7572,4701,3942,0.5439083651509893
14,1,1225.0,1502.0,0.0,5870,3292,3680,0.47217441193344806
14,1,935.0,998.0,0.0,5762,3099,3554,0.46580490004509245
14,1,241.0,1748.0,0.0,7431,4425,3793,0.5384521781455341
14,1,1350.0,1709.0,0.0,8056,5153,5683,0.47554448135843486
14,1,223.0,1041.0,0.0,7041,4116,4304,0.48883610451306414
14,1,434.0,1206.0,0.0,6097,3436,3982,0.46319762739282827
14,1,53.0,1132.0,0.0,8095,5587,4648,0.5458720078163165
14,1,1793.0,1077.0,0.0,6097,4011,4686,0.4611935150051742
14,1,20.0,1055.0,0.0,7424,4203,4519,0.48188488878697544
14,1,780.0,1958.0,0.0,5907,3597,2848,0.5581070597362296
14,1,175.0,1750.0,0.0,6235,3863,5188,0.42680366810297204
14,1,627.0,803.0,0.0,6538,3336,4644,0.4180451127819549
14,1,1637.0,1265.0,0.0,6598,3926,5128,0.4336204992268611
14,1,850.0,1077.0,0.0,7145,3823,5234,0.4221044495969968
14,1,1926.0,419.0,0.0,6742,3683,2494,0.596244131455399
14,1,2001.0,551.0,0.0,5771,3334,2027,0.6218988994590562
14,1,2042.0,265.0,0.0,6289,3470,3174,0.5222757375075255
14,1,1491.0,777.0,0.0,5947,3139,4850,0.3929152584804106
14,1,915.0,1409.0,0.0,6061,3033,3517,0.4630534351145038
14,1,169.0,1901.0,0.0,6572,3961,4571,0.46425222691045476
14,1,842.0,1890.0,0.0,6017,3415,4144,0.4517793358909909
14,1,1237.0,1610.0,0.0,5708,3128,4447,0.41293729372937293
14,1,1402.0,1921.0,0.0,6421,3502,3332,0.5124378109452736
14,1,83.0,1177.0,0.0,6458,4197,3661,0.5341053703232375
14,1,475.0,1620.0,0.0,6496,3888,3807,0.5052631578947369
14,1,165.0,976.0,0.0,6344,3552,3459,0.5066324347454001
14,1,1756.0,1690.0,0.0,5942,3536,3942,0.4728537041989837
14,1,763.0,1727.0,0.0,5724,3169,3455,0.47841183574879226
14,1,822.0,1701.0,0.0,6117,3483,3521,0.4972872644203312
14,1,1486.0,463.0,0.0,6688,4087,3483,0.5398943196829591
14,1,1660.0,308.0,0.0,5912,3386,4152,0.4491907667816397
14,1,778.0,1002.0,0.0,6235,3672,3837,0.4890131841789852
14,1,1151.0,981.0,0.0,6648,4145,3463,0.5448212407991588
14,1,1572.0,1068.0,0.0,5874,3246,3001,0.5196094125180086
14,1,214.0,1725.0,0.0,6472,4090,4252,0.4902900982977703
14,1,58.0,1198.0,0.0,6611,4109,3427,0.5452494692144374
14,1,1666.0,1850.0,0.0,6345,3388,3161,0.5173308902122461
14,1,1814.0,519.0,0.0,6986,4435,3768,0.5406558576130683
14,1,1888.0,610.0,0.0,6283,3798,3875,0.49498240583865505
14,1,1375.0,1924.0,0.0,6565,3948,3909,0.5024818633066056
14,1,34.0,1146.0,0.0,7367,3859,5610,0.40754039497307004
14,1,1314.0,622.0,0.0,6012,3329,4822,0.40841614525825054
14,1,530.0,1638.0,0.0,5938,3919,2908,0.5740442361212832
14,1,2007.0,202.0,0.0,8543,5216,4388,0.5431070387338609
14,1,710.0,1896.0,0.0,6641,3848,4188,0.47884519661523145
14,1,746.0,1956.0,0.0,7265,4302,4326,0.49860917941585536
14,1,771.0,985.0,0.0,5829,3886,4048,0.4897907738845475
14,1,1281.0,1101.0,0.0,5835,3008,4590,0.39589365622532247
14,1,80.0,1184.0,0.0,6512,3713,3131,0.5425189947399182
14,1,548.0,1776.0,0.0,6267,3608,3445,0.5115553665107047
14,1,474.0,924.0,0.0,8610,4730,4539,0.5103031610745495
14,1,1100.0,88.0,0.0,7621,4412,6143,0.4180009474182852
14,1,1354.0,1885.0,0.0,6473,3747,3092,0.5478871179997076
14,1,517.0,1876.0,0.0,6013,3878,3591,0.5192127460168697
14,1,1467.0,693.0,0.0,5863,3424,3617,0.48629456043175684
14,1,906.0,1096.0,0.0,7484,4802,5599,0.46168637630997017
14,1,84.0,1021.0,0.0,6829,4234,4769,0.47028768188381653
14,1,504.0,2037.0,0.0,6135,3553,3299,0.5185347343841215
14,1,821.0,1419.0,0.0,5793,3664,4194,0.4662764062102316
14,1,1093.0,965.0,0.0,7253,3865,4731,0.44962773382968824
14,1,676.0,2019.0,0.0,5859,3942,4423,0.471249252839211
14,1,304.0,1755.0,0.0,6251,3676,3997,0.4790824970676398
14,1,1098.0,1379.0,0.0,5935,3210,3675,0.4662309368191721
14,1,1331.0,1860.0,0.0,5913,3422,2546,0.5733914209115282
14,1,2029.0,422.0,0.0,6959,3751,2704,0.5810999225406661
14,1,536.0,1849.0,0.0,6889,4512,4162,0.5201752363384828
14,1,872.0,1213.0,0.0,5917,3601,3009,0.5447806354009077
14,1,1154.0,495.0,0.0,6826,3996,3680,0.5205836373110996
14,1,535.0,1755.0,0.0,6343,3608,2712,0.5708860759493671
14,1,909.0,1165.0,0.0,5870,3271,4422,0.42519173274405303
14,1,555.0,1960.0,0.0,7045,4544,4552,0.4995602462620932
14,1,1184.0,996.0,0.0,7885,4664,4624,0.5021533161068045
14,1,1424.0,1284.0,0.0,5890,3469,4269,0.4483070560868441
14,1,1416.0,622.0,0.0,7230,4127,5080,0.4482458998588031
14,1,1761.0,593.0,0.0,6315,3832,3816,0.5010460251046025
14,1,2016.0,539.0,0.0,5704,3416,2729,0.5558991049633849
14,1,537.0,1774.0,0.0,5890,3576,2645,0.5748271981996463
14,1,1346.0,1643.0,0.0,5724,3305,4028,0.4507023046502114
14,1,1405.0,680.0,0.0,5798,3432,3918,0.4669387755102041
14,1,687.0,1747.0,0.0,6170,3719,3817,0.4934978768577495
14,1,1777.0,1736.0,0.0,5786,3369,3122,0.5190263441688492
14,1,838.0,1437.0,0.0,6558,3634,2732,0.5708451146716934
14,1,280.0,1709.0,0.0,9672,6117,4581,0.5717891194615816
14,1,1138.0,1326.0,0.0,6602,3993,5462,0.422316234796404
14,1,955.0,1220.0,0.0,6238,3351,4673,0.4176221335992024
14,1,1506.0,892.0,0.0,5852,2947,5274,0.358472205327819
14,1,270.0,964.0,0.0,8767,5162,4273,0.547111817700053
14,1,636.0,999.0,0.0,6819,3798,4743,0.4446786090621707
14,1,406.0,1553.0,0.0,8931,5367,4509,0.5434386391251519
14,1,719.0,1986.0,0.0,6426,3788,2876,0.5684273709483794
14,1,1130.0,1280.0,0.0,5810,3312,3185,0.5097737417269509
14,1,303.0,940.0,0.0,7717,4786,4428,0.5194269589754721
14,1,565.0,1008.0,0.0,6902,4033,5680,0.4152167198599815
14,1,1792.0,619.0,0.0,7019,4096,4279,0.48907462686567166
14,1,1403.0,636.0,0.0,6161,3913,4675,0.4556357708430368
14,1,1326.0,1875.0,0.0,6438,4156,4079,0.504675166970249
14,1,2015.0,236.0,0.0,6541,3653,4091,0.47172004132231404
14,1,404.0,1626.0,0.0,7805,4335,5583,0.43708408953418026
14,1,518.0,508.0,0.0,5994,3615,3549,0.5046063651591289
14,1,435.0,957.0,0.0,6263,3715,4594,0.44710554820074616
14,1,56.0,1113.0,0.0,5795,3477,3638,0.4886858749121574
14,1,1209.0,100.0,0.0,6925,3803,3467,0.5231086657496561
14,1,1465.0,1268.0,0.0,6378,3709,5412,0.4066440083324197
14,1,1102.0,1321.0,0.0,7077,4017,3588,0.5282051282051282
14,1,1504.0,546.0,0.0,6543,3556,4704,0.43050847457627117
14,1,1770.0,1746.0,0.0,5985,3070,2320,0.5695732838589982
14,1,1175.0,108.0,0.0,6509,3976,2480,0.6158612143742255
14,1,1116.0,950.0,0.0,5821,3662,4515,0.4478415066650361
14,1,35.0,1102.0,0.0,6333,3457,5724,0.3765385034309988
14,1,272.0,1707.0,0.0,7416,4951,4459,0.5261424017003188
14,1,1289.0,1052.0,0.0,6395,3986,4327,0.479489955491399
14,1,1408.0,633.0,0.0,5819,3281,4166,0.4405800993688734
14,1,588.0,1942.0,0.0,5998,3850,3703,0.5097312326227988
14,1,1272.0,490.0,0.0,5823,3744,3909,0.48921991375931007
14,1,544.0,964.0,0.0,7091,4096,3409,0.5457694870086609
14,1,1187.0,992.0,0.0,6245,3413,3595,0.4870148401826484
14,1,1378.0,1140.0,0.0,6839,4401,4658,0.48581521139198586
14,1,1257.0,1996.0,0.0,5837,3521,3527,0.4995743473325766
14,1,1259.0,1078.0,0.0,7653,4540,5643,0.4458411077285672
14,1,1823.0,544.0,0.0,6978,4563,3919,0.5379627446356992
14,1,1625.0,863.0,0.0,5755,2942,4355,0.40317938878991366
14,1,208.0,1131.0,0.0,5945,3238,3273,0.49731224082322223
14,1,211.0,1866.0,0.0,7675,4742,4332,0.5225920211593564
14,1,1259.0,515.0,0.0,6221,3414,4091,0.4548967355096602
14,1,2004.0,148.0,0.0,6919,4548,3539,0.5623840732039075
14,1,983.0,1123.0,0.0,6259,3137,4935,0.38862735381565905
14,1,1256.0,1075.0,0.0,7577,4297,4283,0.5008158508158508
14,1,740.0,1968.0,0.0,7055,3928,3353,0.5394863342947397
14,1,1760.0,1031.0,0.0,5957,3644,3704,0.4959172563962983
14,1,1299.0,972.0,0.0,6090,3100,4450,0.4105960264900662
14,1,1727.0,1222.0,0.0,6279,3351,4168,0.4456709668838941
14,1,1119.0,960.0,0.0,6532,3575,4745,0.4296875
14,1,1262.0,1585.0,0.0,5845,3869,3830,0.5025327964670736
14,1,1345.0,1713.0,0.0,5967,3728,3385,0.5241107830732462
14,1,1473.0,488.0,0.0,5971,3308,4131,0.444683425191558
14,1,158.0,951.0,0.0,6410,4135,5911,0.41160660959585904
14,1,857.0,1017.0,0.0,6013,3559,5306,0.4014664410603497
14,1,626.0,476.0,0.0,6132,3725,3546,0.5123091734286893
14,1,530.0,2029.0,0.0,6484,4155,4395,0.48596491228070177
14,1,682.0,1757.0,0.0,5738,3597,4224,0.459915611814346
14,1,1551.0,1869.0,0.0,6082,3178,3247,0.49463035019455254
14,1,804.0,1412.0,0.0,5818,3470,3906,0.47044468546637747
14,1,710.0,1979.0,0.0,6970,4219,3171,0.5709066305818674
14,1,1443.0,647.0,0.0,7550,4022,5417,0.42610446021824344
14,1,231.0,1962.0,0.0,5800,3283,2722,0.5467110741049126
14,1,1468.0,1315.0,0.0,5904,3316,3219,0.5074215761285387
14,1,416.0,1546.0,0.0,5847,3012,3274,0.47916003818008274
14,1,1414.0,2043.0,0.0,5820,3417,3639,0.4842687074829932
14,1,512.0,1790.0,0.0,7210,4548,5037,0.47449139280125197
14,1,259.0,1706.0,0.0,8208,5183,4763,0.5211140156846974
14,1,1763.0,1771.0,0.0,5874,3700,4368,0.458601883986118
14,1,2047.0,254.0,0.0,6341,3787,2073,0.6462457337883959
14,1,1244.0,1576.0,0.0,6248,3305,3994,0.4528017536648856
14,1,1158.0,86.0,0.0,6479,4013,2419,0.6239116915422885
14,1,1442.0,1142.0,0.0,6134,2806,3485,0.4460340168494675
14,1,680.0,455.0,0.0,5934,3375,4445,0.43158567774936063
14,1,1807.0,520.0,0.0,5749,3606,3905,0.48009585940620425
14,1,853.0,1929.0,0.0,7966,4374,6288,0.41024198086662916
14,1,522.0,1636.0,0.0,6125,3145,2893,0.5208678370321298
14,1,283.0,939.0,0.0,6026,3310,3641,0.47619047619047616
14,1,1578.0,1063.0,0.0,6123,3652,4730,0.4356955380577428
