ch,x,y,z,int
3,1016.0,1584.0,4.0,1065
3,1453.0,189.0,5.0,879
3,628.0,1957.0,3.0,843
3,347.0,1170.0,3.0,891
3,357.0,897.0,3.0,855
3,458.0,1048.0,4.0,888
3,419.0,1205.0,2.0,963
3,1522.0,1164.0,5.0,1015
3,699.0,1215.0,5.0,1024
3,1700.0,1800.0,2.0,976
3,877.0,1024.0,2.0,856
3,119.0,952.0,4.0,860
3,1014.0,1107.0,3.0,933
3,265.0,1148.0,6.0,971
3,1071.0,1261.0,3.0,813
3,455.0,733.0,10.0,957
3,513.0,745.0,3.0,844
3,341.0,906.0,3.0,821
3,1672.0,1791.0,2.0,916
3,1312.0,472.0,5.0,1020
3,1231.0,846.0,4.0,952
3,251.0,1671.0,3.0,917
3,710.0,1409.0,3.0,873
3,1623.0,564.0,2.0,915
3,803.0,1002.0,7.0,1015
3,1233.0,424.0,3.0,846
3,697.0,257.0,4.0,958
3,758.0,1288.0,2.0,849
3,956.0,325.0,3.0,890
3,437.0,734.0,10.0,1047
3,1782.0,1424.0,2.0,832
3,1313.0,1722.0,4.0,932
3,1035.0,1406.0,2.0,808
3,1399.0,1587.0,2.0,848
3,810.0,1294.0,2.0,937
3,507.0,245.0,4.0,874
3,218.0,800.0,3.0,905
3,1397.0,189.0,4.0,949
3,1159.0,911.0,2.0,956
3,734.0,2001.0,4.0,876
3,464.0,756.0,6.0,873
3,774.0,137.0,6.0,949
3,588.0,629.0,9.0,866
3,703.0,1348.0,3.0,827
3,1581.0,484.0,3.0,877
3,1306.0,1008.0,2.0,821
3,50.0,1355.0,4.0,841
3,15.0,1722.0,5.0,877
3,785.0,953.0,4.0,985
3,485.0,1255.0,3.0,878
3,1625.0,1140.0,3.0,895
3,1090.0,1132.0,4.0,853
3,1030.0,905.0,3.0,956
3,1933.0,696.0,4.0,855
3,1103.0,1595.0,5.0,920
3,675.0,1196.0,2.0,958
3,408.0,815.0,3.0,821
3,1419.0,1030.0,4.0,862
3,548.0,1382.0,2.0,888
3,761.0,1871.0,3.0,937
3,890.0,1438.0,6.0,941
3,1801.0,1363.0,2.0,1016
3,741.0,1302.0,3.0,834
3,1400.0,493.0,3.0,823
3,1543.0,1268.0,2.0,897
3,1355.0,509.0,3.0,951
3,1149.0,823.0,2.0,919
3,1680.0,812.0,3.0,825
3,971.0,1554.0,5.0,953
3,413.0,966.0,3.0,947
3,900.0,1466.0,3.0,963
3,586.0,1133.0,3.0,846
3,740.0,240.0,5.0,930
3,548.0,1278.0,3.0,814
3,1109.0,722.0,4.0,811
3,1467.0,1361.0,3.0,912
3,1451.0,1881.0,2.0,833
3,1410.0,213.0,5.0,873
3,1651.0,761.0,3.0,807
3,753.0,1050.0,3.0,920
3,730.0,639.0,3.0,958
3,1414.0,2047.0,2.0,827
3,1830.0,1326.0,4.0,1031
3,1532.0,1306.0,3.0,898
3,914.0,1323.0,4.0,960
3,564.0,1627.0,3.0,967
3,1499.0,459.0,3.0,922
3,1165.0,657.0,3.0,838
3,1793.0,401.0,7.0,901
3,148.0,1043.0,4.0,832
3,1108.0,348.0,6.0,899
3,1088.0,1149.0,2.0,867
3,821.0,1113.0,4.0,934
3,697.0,1927.0,4.0,918
3,174.0,1416.0,4.0,833
3,706.0,733.0,4.0,835
3,1443.0,278.0,4.0,991
3,1117.0,1599.0,3.0,960
3,453.0,1735.0,6.0,975
3,902.0,1904.0,3.0,958
3,505.0,566.0,3.0,842
3,927.0,319.0,3.0,876
3,1610.0,813.0,3.0,864
3,1480.0,949.0,2.0,827
3,1506.0,479.0,3.0,884
3,1159.0,1790.0,6.0,912
3,456.0,696.0,9.0,1002
3,768.0,1217.0,2.0,860
3,1494.0,1443.0,3.0,859
3,1166.0,379.0,3.0,856
3,830.0,297.0,4.0,975
3,762.0,1818.0,4.0,1063
3,570.0,1995.0,5.0,852
3,1246.0,1567.0,2.0,896
3,1428.0,1837.0,5.0,841
3,1296.0,726.0,3.0,813
3,1228.0,1357.0,3.0,905
3,1334.0,1247.0,3.0,837
3,1667.0,1135.0,2.0,837
3,714.0,1353.0,3.0,878
3,756.0,32.0,5.0,983
3,1745.0,1420.0,1.0,848
3,443.0,857.0,4.0,895
3,1599.0,588.0,3.0,848
3,315.0,1689.0,3.0,863
3,825.0,2015.0,4.0,980
3,316.0,1416.0,4.0,806
3,1178.0,1858.0,3.0,950
3,1289.0,731.0,3.0,821
3,918.0,1113.0,2.0,868
3,1496.0,435.0,4.0,851
3,390.0,986.0,3.0,866
3,677.0,437.0,3.0,964
3,508.0,501.0,4.0,806
3,1165.0,1362.0,3.0,845
3,999.0,1376.0,2.0,861
3,1039.0,1760.0,4.0,806
3,982.0,1762.0,4.0,887
3,1288.0,708.0,3.0,913
3,509.0,1089.0,3.0,865
3,797.0,1140.0,2.0,888
3,1132.0,1785.0,6.0,916
3,763.0,1588.0,3.0,917
3,417.0,689.0,7.0,1045
3,1975.0,1368.0,4.0,848
3,441.0,685.0,8.0,1042
3,1006.0,1054.0,2.0,896
3,609.0,92.0,4.0,872
3,1140.0,1076.0,5.0,938
3,1967.0,1015.0,5.0,838
3,504.0,1041.0,2.0,919
3,1104.0,1613.0,2.0,873
3,812.0,925.0,4.0,1027
3,1879.0,1012.0,4.0,886
3,1553.0,1127.0,5.0,951
3,738.0,411.0,3.0,937
3,968.0,838.0,3.0,824
3,663.0,1389.0,2.0,856
3,1012.0,1217.0,3.0,906
3,1687.0,761.0,3.0,972
3,1592.0,21.0,3.0,825
3,979.0,943.0,3.0,861
3,1461.0,1363.0,3.0,898
3,1585.0,1584.0,4.0,864
3,1374.0,964.0,2.0,911
3,417.0,705.0,8.0,1049
3,466.0,1111.0,3.0,865
3,1255.0,889.0,2.0,886
3,363.0,553.0,6.0,991
3,416.0,1735.0,3.0,848
3,1339.0,1732.0,4.0,954
3,1394.0,1982.0,2.0,898
3,908.0,305.0,5.0,1000
3,1562.0,856.0,4.0,876
3,1163.0,535.0,8.0,885
3,1276.0,309.0,3.0,861
3,1295.0,501.0,4.0,859
3,665.0,1254.0,4.0,921
3,2030.0,471.0,4.0,931
3,735.0,1146.0,2.0,901
3,739.0,1824.0,4.0,961
3,516.0,1679.0,3.0,948
3,963.0,1387.0,2.0,868
3,1072.0,1611.0,4.0,930
3,947.0,830.0,3.0,854
3,548.0,1883.0,3.0,870
3,414.0,946.0,5.0,928
3,914.0,371.0,6.0,905
3,1182.0,1828.0,2.0,981
3,684.0,839.0,4.0,966
3,1117.0,1810.0,4.0,1014
3,107.0,974.0,3.0,893
3,1192.0,188.0,2.0,879
3,461.0,704.0,9.0,1065
3,881.0,796.0,2.0,823
3,291.0,548.0,6.0,936
3,1186.0,596.0,4.0,897
3,1002.0,1064.0,3.0,811
3,825.0,941.0,5.0,945
3,1461.0,864.0,3.0,817
3,1804.0,662.0,3.0,993
3,1084.0,1816.0,2.0,940
3,1122.0,688.0,3.0,811
3,1472.0,1597.0,3.0,901
3,885.0,1658.0,4.0,965
3,408.0,722.0,8.0,1060
3,1933.0,1330.0,3.0,919
3,750.0,1219.0,4.0,901
3,1296.0,995.0,2.0,856
3,636.0,298.0,6.0,931
3,1200.0,1582.0,2.0,946
3,583.0,1260.0,2.0,873
3,385.0,642.0,5.0,876
3,1791.0,1609.0,3.0,864
3,426.0,1371.0,6.0,859
3,469.0,823.0,3.0,846
3,1202.0,1028.0,2.0,872
3,840.0,1449.0,2.0,934
3,1405.0,1886.0,2.0,915
3,1644.0,751.0,3.0,865
3,1163.0,1936.0,3.0,1014
3,576.0,252.0,4.0,839
3,560.0,1745.0,2.0,890
3,442.0,677.0,7.0,1009
3,102.0,1331.0,4.0,848
3,1708.0,1036.0,2.0,892
3,1565.0,876.0,4.0,970
3,452.0,673.0,8.0,981
3,409.0,665.0,3.0,848
3,819.0,1029.0,5.0,969
3,1434.0,1118.0,3.0,928
3,1107.0,120.0,4.0,843
3,622.0,1491.0,2.0,970
3,394.0,949.0,5.0,907
3,1541.0,1317.0,3.0,865
3,511.0,1783.0,3.0,921
3,765.0,857.0,5.0,833
3,1139.0,1268.0,3.0,810
3,1220.0,1929.0,2.0,855
3,1139.0,385.0,3.0,861
3,1636.0,706.0,3.0,811
3,1325.0,650.0,3.0,905
3,604.0,102.0,4.0,852
3,674.0,1321.0,4.0,891
3,743.0,1644.0,7.0,1059
3,310.0,1670.0,4.0,839
3,479.0,1386.0,4.0,930
3,1814.0,735.0,5.0,938
3,1059.0,150.0,5.0,995
3,1291.0,1437.0,3.0,835
3,1104.0,615.0,4.0,903
3,1005.0,567.0,3.0,869
3,742.0,1692.0,3.0,1010
3,1370.0,1452.0,4.0,932
3,1244.0,669.0,3.0,833
3,845.0,1765.0,3.0,902
3,787.0,489.0,3.0,915
3,952.0,1946.0,3.0,964
3,829.0,504.0,3.0,827
3,1763.0,1389.0,10.0,909
3,1311.0,960.0,3.0,850
3,1023.0,1712.0,3.0,970
3,1270.0,954.0,2.0,864
3,1521.0,1558.0,2.0,840
3,1668.0,844.0,3.0,831
3,1240.0,677.0,2.0,870
3,984.0,1207.0,2.0,903
3,1085.0,1168.0,3.0,861
3,1367.0,529.0,3.0,867
3,758.0,420.0,6.0,991
3,836.0,1584.0,3.0,879
3,1353.0,1278.0,3.0,864
3,824.0,980.0,4.0,1005
3,1845.0,1125.0,3.0,840
3,1645.0,235.0,6.0,856
3,1955.0,1109.0,2.0,821
3,589.0,457.0,7.0,850
3,779.0,1499.0,3.0,940
3,823.0,435.0,4.0,917
3,896.0,1036.0,2.0,847
3,271.0,1171.0,3.0,957
3,1132.0,1701.0,4.0,892
3,1908.0,844.0,3.0,819
3,1557.0,1576.0,3.0,874
3,1136.0,594.0,6.0,944
3,962.0,1651.0,3.0,963
3,1889.0,71.0,6.0,877
3,1057.0,757.0,2.0,1011
3,733.0,1911.0,3.0,950
3,1043.0,1562.0,4.0,914
3,850.0,1872.0,3.0,821
3,1285.0,1260.0,4.0,904
3,1822.0,973.0,4.0,927
3,1070.0,1467.0,4.0,834
3,917.0,1337.0,2.0,997
3,1062.0,1231.0,2.0,856
3,1720.0,614.0,2.0,917
3,793.0,672.0,5.0,950
3,430.0,690.0,8.0,986
3,939.0,923.0,3.0,837
3,168.0,1145.0,3.0,871
3,1848.0,610.0,3.0,898
3,1260.0,458.0,3.0,870
3,761.0,1886.0,4.0,975
3,1368.0,456.0,4.0,896
3,970.0,1215.0,8.0,873
3,888.0,1425.0,2.0,946
3,1282.0,1241.0,2.0,867
3,1341.0,1764.0,3.0,947
3,1598.0,990.0,7.0,816
3,404.0,793.0,4.0,866
3,812.0,551.0,3.0,868
3,905.0,1320.0,4.0,924
3,1868.0,1432.0,4.0,851
3,926.0,1362.0,2.0,893
3,422.0,1008.0,4.0,867
3,1144.0,521.0,5.0,922
3,1464.0,467.0,3.0,820
3,169.0,1158.0,10.0,1063
3,278.0,588.0,5.0,915
3,1592.0,1715.0,4.0,865
3,1376.0,1012.0,3.0,882
3,1247.0,546.0,3.0,886
3,467.0,1095.0,4.0,923
3,553.0,873.0,3.0,887
3,1360.0,1905.0,8.0,863
3,489.0,1907.0,3.0,964
3,828.0,1453.0,2.0,863
3,694.0,835.0,2.0,917
3,672.0,584.0,3.0,858
3,622.0,1329.0,7.0,892
3,1358.0,629.0,6.0,914
3,1213.0,792.0,3.0,925
3,1278.0,2036.0,2.0,816
3,839.0,438.0,3.0,863
3,626.0,993.0,6.0,984
3,748.0,96.0,3.0,811
3,669.0,1213.0,3.0,890
3,1432.0,34.0,6.0,833
3,1272.0,639.0,5.0,943
3,716.0,1783.0,3.0,935
3,1096.0,1758.0,3.0,878
3,1444.0,1003.0,5.0,885
3,769.0,847.0,2.0,851
3,719.0,1848.0,4.0,950
3,1302.0,1918.0,4.0,957
3,972.0,313.0,3.0,876
3,297.0,535.0,3.0,847
3,957.0,1728.0,3.0,907
3,1757.0,1383.0,10.0,932
3,559.0,1225.0,3.0,817
3,667.0,1724.0,2.0,946
3,647.0,949.0,10.0,893
3,1206.0,657.0,3.0,837
3,983.0,942.0,3.0,823
3,1425.0,1105.0,4.0,859
3,1020.0,640.0,3.0,829
3,1349.0,1269.0,2.0,829
3,312.0,766.0,4.0,887
3,787.0,625.0,6.0,963
3,772.0,1291.0,2.0,823
3,667.0,1204.0,3.0,941
3,734.0,702.0,5.0,989
3,154.0,1457.0,5.0,943
3,917.0,1496.0,2.0,826
3,1455.0,1132.0,2.0,1012
3,747.0,1098.0,2.0,952
3,1095.0,1001.0,3.0,956
3,1479.0,1087.0,3.0,930
3,1495.0,994.0,4.0,990
3,45.0,720.0,4.0,883
3,1252.0,623.0,2.0,817
3,1650.0,1097.0,3.0,985
3,600.0,1100.0,2.0,844
3,1608.0,69.0,4.0,812
3,1062.0,753.0,5.0,990
3,895.0,1263.0,3.0,908
3,1417.0,1101.0,2.0,895
3,1483.0,1032.0,3.0,864
3,847.0,1660.0,3.0,893
3,1844.0,662.0,3.0,853
3,1881.0,1316.0,3.0,962
3,1918.0,1427.0,5.0,877
3,1583.0,980.0,2.0,897
3,1536.0,1179.0,6.0,871
3,1191.0,464.0,4.0,949
3,729.0,1781.0,6.0,925
3,503.0,733.0,3.0,888
3,1094.0,895.0,3.0,921
3,1629.0,830.0,2.0,820
3,666.0,1629.0,2.0,861
3,1797.0,1429.0,4.0,870
3,722.0,1580.0,3.0,1037
3,1121.0,316.0,4.0,939
3,184.0,1696.0,4.0,925
3,438.0,683.0,7.0,1020
3,934.0,1227.0,4.0,974
3,1299.0,979.0,3.0,809
3,1005.0,1813.0,4.0,823
3,353.0,1405.0,5.0,852
3,90.0,1279.0,3.0,849
3,1363.0,884.0,3.0,868
3,802.0,1496.0,2.0,949
3,1964.0,1072.0,2.0,869
3,1272.0,1601.0,2.0,901
3,936.0,1488.0,3.0,822
3,733.0,256.0,6.0,834
3,1084.0,1400.0,3.0,821
3,595.0,1915.0,4.0,846
3,797.0,525.0,4.0,857
3,1498.0,1297.0,2.0,860
3,1830.0,1022.0,2.0,843
3,1211.0,2027.0,3.0,842
3,1199.0,2003.0,8.0,958
3,322.0,856.0,4.0,850
3,1438.0,1115.0,5.0,956
3,414.0,1294.0,2.0,833
3,1474.0,898.0,6.0,904
3,1244.0,1294.0,8.0,854
3,1180.0,1084.0,2.0,873
3,964.0,1738.0,4.0,901
3,1253.0,1608.0,2.0,840
3,652.0,623.0,2.0,879
3,205.0,1737.0,5.0,823
3,1113.0,1149.0,3.0,833
3,645.0,53.0,5.0,882
3,1118.0,1951.0,4.0,822
3,490.0,315.0,3.0,844
3,561.0,149.0,6.0,833
3,825.0,830.0,3.0,808
3,1338.0,607.0,2.0,862
3,1100.0,1789.0,3.0,906
3,689.0,1381.0,3.0,912
3,1455.0,948.0,3.0,992
3,1292.0,432.0,2.0,847
3,1062.0,1911.0,4.0,880
3,1858.0,650.0,3.0,817
3,1007.0,2002.0,4.0,839
3,1187.0,1100.0,3.0,827
3,787.0,268.0,3.0,859
3,625.0,1279.0,5.0,879
3,1714.0,758.0,6.0,810
3,797.0,434.0,5.0,974
3,1086.0,326.0,3.0,935
3,1852.0,878.0,3.0,809
3,982.0,588.0,6.0,999
3,803.0,402.0,3.0,946
3,1291.0,1464.0,2.0,830
3,1242.0,1932.0,4.0,881
3,534.0,837.0,4.0,873
3,1580.0,953.0,2.0,866
3,388.0,988.0,3.0,816
3,574.0,911.0,5.0,830
3,910.0,1818.0,4.0,861
3,668.0,353.0,4.0,873
3,429.0,766.0,9.0,1047
3,897.0,81.0,4.0,1064
3,820.0,1190.0,3.0,953
3,848.0,1114.0,4.0,878
3,857.0,1462.0,2.0,940
3,987.0,952.0,3.0,860
3,1666.0,451.0,3.0,819
3,849.0,1041.0,2.0,893
3,120.0,1570.0,5.0,941
3,1300.0,243.0,3.0,848
3,1459.0,1413.0,3.0,1055
3,607.0,146.0,4.0,823
3,510.0,1974.0,3.0,898
3,1570.0,308.0,4.0,819
3,1206.0,982.0,3.0,960
3,520.0,687.0,5.0,909
3,1610.0,1167.0,4.0,921
3,1655.0,1692.0,3.0,895
3,965.0,1814.0,4.0,911
3,425.0,675.0,8.0,937
3,1801.0,1639.0,4.0,931
3,1483.0,487.0,3.0,809
3,432.0,675.0,8.0,937
3,1818.0,1253.0,8.0,988
3,912.0,1102.0,4.0,879
3,1180.0,1859.0,4.0,945
3,1216.0,1209.0,2.0,859
3,1552.0,1254.0,5.0,932
3,886.0,1645.0,4.0,913
3,1244.0,827.0,3.0,961
3,481.0,257.0,4.0,826
3,151.0,1686.0,3.0,845
3,1104.0,1825.0,3.0,898
3,989.0,1178.0,2.0,822
3,107.0,1563.0,4.0,915
3,1636.0,536.0,9.0,949
3,452.0,677.0,8.0,983
3,1517.0,1824.0,4.0,880
3,889.0,1574.0,3.0,910
3,209.0,1725.0,2.0,842
3,1842.0,1457.0,2.0,907
3,1717.0,1359.0,6.0,994
3,1273.0,981.0,4.0,860
3,1270.0,396.0,4.0,907
3,1874.0,753.0,4.0,949
3,735.0,1593.0,3.0,908
3,1355.0,63.0,3.0,850
3,1643.0,1789.0,2.0,887
3,1008.0,600.0,2.0,858
3,1062.0,1602.0,5.0,933
3,457.0,1558.0,3.0,817
3,888.0,1665.0,4.0,910
3,1045.0,1001.0,3.0,854
3,1364.0,1663.0,3.0,954
3,1455.0,1374.0,3.0,924
3,1146.0,559.0,3.0,906
3,1456.0,1259.0,4.0,838
3,1687.0,1806.0,2.0,894
3,1272.0,699.0,3.0,806
3,613.0,738.0,4.0,869
3,1870.0,1656.0,3.0,853
3,708.0,1895.0,6.0,897
3,1202.0,745.0,4.0,807
3,1321.0,1645.0,3.0,972
3,1587.0,1756.0,3.0,850
3,1478.0,1386.0,3.0,849
3,1479.0,1123.0,2.0,954
3,1466.0,1158.0,4.0,1052
3,1412.0,1966.0,4.0,849
3,867.0,1074.0,2.0,893
3,1267.0,812.0,4.0,847
3,704.0,258.0,5.0,917
3,938.0,1366.0,3.0,891
3,1021.0,1309.0,4.0,844
3,240.0,708.0,4.0,811
3,1180.0,1234.0,3.0,834
3,1523.0,1118.0,4.0,974
3,602.0,998.0,5.0,981
3,1147.0,360.0,4.0,845
3,1444.0,372.0,3.0,841
3,1206.0,953.0,2.0,907
3,677.0,398.0,3.0,876
3,764.0,549.0,4.0,915
3,486.0,1913.0,3.0,837
3,1325.0,620.0,6.0,891
3,1035.0,1012.0,3.0,850
3,886.0,517.0,2.0,955
3,713.0,1062.0,2.0,900
3,1688.0,1028.0,4.0,974
3,512.0,756.0,4.0,807
3,1584.0,1071.0,3.0,883
3,763.0,443.0,4.0,867
3,583.0,239.0,4.0,825
3,736.0,1604.0,4.0,958
3,0.0,713.0,5.0,982
3,1124.0,965.0,2.0,1019
3,1746.0,954.0,5.0,1033
3,1420.0,2007.0,9.0,818
3,984.0,1048.0,3.0,812
3,1674.0,1720.0,2.0,927
3,1513.0,1320.0,2.0,853
3,586.0,615.0,5.0,1050
3,1526.0,1576.0,3.0,870
3,1511.0,482.0,2.0,831
3,652.0,745.0,5.0,872
3,1226.0,1450.0,2.0,810
3,1094.0,1622.0,2.0,935
3,1856.0,648.0,3.0,829
3,323.0,888.0,4.0,852
3,1197.0,621.0,3.0,902
3,1024.0,851.0,2.0,934
3,159.0,1556.0,3.0,900
3,1358.0,504.0,3.0,855
3,1523.0,1323.0,3.0,883
3,1229.0,760.0,3.0,852
3,845.0,1365.0,3.0,881
3,362.0,1474.0,2.0,868
3,1379.0,901.0,2.0,833
3,1158.0,1520.0,5.0,883
3,1221.0,1044.0,4.0,947
3,966.0,1391.0,4.0,933
3,1617.0,575.0,5.0,881
3,1928.0,1639.0,5.0,931
3,2032.0,610.0,4.0,955
3,1629.0,1753.0,2.0,864
3,1330.0,1997.0,2.0,825
3,1714.0,1668.0,3.0,876
3,1412.0,1495.0,4.0,873
3,1398.0,1785.0,6.0,913
3,1074.0,1912.0,3.0,818
3,526.0,1904.0,7.0,822
3,1223.0,1626.0,3.0,922
3,1329.0,906.0,2.0,830
3,710.0,1556.0,2.0,900
3,1294.0,1988.0,3.0,930
3,1894.0,1263.0,3.0,934
3,924.0,1583.0,5.0,958
3,1120.0,977.0,3.0,1008
3,1510.0,1859.0,3.0,881
3,1007.0,739.0,3.0,810
3,841.0,1639.0,2.0,832
3,1289.0,1289.0,7.0,840
3,441.0,1008.0,4.0,889
3,865.0,1110.0,4.0,888
3,958.0,1528.0,2.0,842
3,1552.0,1300.0,5.0,1020
3,1763.0,997.0,3.0,882
3,705.0,1230.0,4.0,967
3,533.0,1053.0,5.0,862
3,851.0,1992.0,5.0,845
3,1057.0,1754.0,4.0,924
3,1217.0,557.0,2.0,886
3,1313.0,510.0,6.0,824
3,1264.0,1384.0,1.0,1018
3,1284.0,1743.0,2.0,898
3,977.0,1582.0,2.0,940
3,1909.0,1559.0,3.0,820
3,1178.0,324.0,5.0,957
3,1076.0,1643.0,4.0,891
3,926.0,836.0,2.0,878
3,1703.0,795.0,2.0,889
3,1695.0,1864.0,2.0,940
3,713.0,202.0,3.0,821
3,713.0,725.0,4.0,909
3,944.0,548.0,5.0,921
3,732.0,1169.0,7.0,925
3,737.0,543.0,3.0,824
3,1611.0,254.0,4.0,826
3,30.0,1582.0,5.0,899
3,689.0,440.0,5.0,1050
3,578.0,1309.0,5.0,924
3,1108.0,948.0,3.0,1031
3,486.0,965.0,3.0,829
3,513.0,694.0,4.0,892
3,1078.0,1486.0,3.0,1016
3,1305.0,979.0,3.0,817
3,968.0,1763.0,3.0,859
3,1229.0,1795.0,6.0,990
3,1392.0,461.0,3.0,809
3,1177.0,646.0,2.0,809
3,1617.0,1313.0,2.0,900
3,1072.0,918.0,5.0,894
3,1806.0,1673.0,4.0,829
3,710.0,366.0,5.0,934
3,437.0,1896.0,4.0,827
3,1116.0,203.0,5.0,922
3,1731.0,695.0,2.0,910
3,1221.0,322.0,6.0,898
3,1790.0,653.0,3.0,900
3,540.0,939.0,3.0,920
3,1433.0,1903.0,3.0,838
3,827.0,1229.0,4.0,975
3,457.0,914.0,2.0,873
3,1458.0,1430.0,3.0,922
3,1103.0,944.0,4.0,956
3,699.0,231.0,4.0,862
3,649.0,1018.0,6.0,922
3,486.0,806.0,4.0,860
3,857.0,1548.0,2.0,815
3,1354.0,156.0,5.0,816
3,914.0,1804.0,3.0,829
3,1975.0,1213.0,2.0,885
3,275.0,552.0,5.0,952
3,1459.0,1835.0,3.0,898
3,766.0,1513.0,4.0,878
3,1437.0,805.0,3.0,832
3,816.0,1475.0,4.0,1022
3,1184.0,348.0,4.0,824
3,674.0,1519.0,3.0,846
3,1715.0,1036.0,2.0,903
3,716.0,972.0,3.0,910
3,1221.0,779.0,4.0,816
3,381.0,726.0,3.0,806
3,270.0,1297.0,3.0,806
3,946.0,1894.0,2.0,812
3,1347.0,512.0,4.0,850
3,1160.0,934.0,3.0,859
3,1548.0,1325.0,3.0,886
3,1340.0,1233.0,2.0,824
3,198.0,1561.0,4.0,900
3,1045.0,1755.0,3.0,810
3,750.0,1126.0,3.0,921
3,736.0,1034.0,3.0,1014
3,705.0,884.0,3.0,899
3,334.0,212.0,5.0,811
3,959.0,1849.0,4.0,893
3,1115.0,974.0,5.0,977
3,1672.0,309.0,5.0,834
3,1897.0,846.0,2.0,833
3,1161.0,198.0,7.0,849
3,408.0,975.0,3.0,843
3,1523.0,349.0,4.0,907
3,1222.0,549.0,4.0,853
3,1810.0,1205.0,2.0,847
3,734.0,963.0,2.0,886
3,1376.0,779.0,3.0,940
3,496.0,1405.0,5.0,953
3,402.0,1779.0,5.0,926
3,1264.0,1944.0,2.0,887
3,982.0,555.0,3.0,974
3,1369.0,13.0,3.0,832
3,1965.0,931.0,3.0,904
3,450.0,1269.0,3.0,836
3,867.0,539.0,5.0,933
3,510.0,1923.0,4.0,924
3,1333.0,896.0,3.0,843
3,1103.0,1797.0,4.0,912
3,217.0,1467.0,4.0,882
3,1439.0,1946.0,4.0,830
3,929.0,1829.0,3.0,896
3,1533.0,1724.0,1.0,883
3,1299.0,1228.0,3.0,825
3,1319.0,448.0,3.0,952
3,1362.0,110.0,4.0,832
3,1746.0,485.0,3.0,881
3,1426.0,1992.0,3.0,846
3,478.0,1719.0,5.0,1064
3,222.0,1434.0,3.0,827
3,412.0,727.0,8.0,1053
3,1497.0,1280.0,3.0,920
3,1009.0,675.0,3.0,863
3,275.0,800.0,4.0,844
3,404.0,917.0,2.0,853
3,1746.0,1062.0,3.0,840
3,1778.0,1011.0,4.0,855
3,1118.0,695.0,2.0,899
3,111.0,1610.0,5.0,994
3,1287.0,2037.0,3.0,854
3,1990.0,1598.0,3.0,852
3,767.0,1010.0,5.0,1030
3,683.0,773.0,3.0,844
3,1361.0,484.0,2.0,881
3,617.0,1889.0,4.0,957
3,1176.0,1287.0,2.0,897
3,475.0,1328.0,3.0,859
3,235.0,1633.0,4.0,943
3,1370.0,861.0,2.0,895
3,491.0,1563.0,5.0,988
3,1018.0,1782.0,2.0,825
3,695.0,440.0,5.0,900
3,2018.0,562.0,3.0,921
3,815.0,403.0,3.0,807
3,932.0,1574.0,3.0,978
3,1535.0,325.0,5.0,926
3,1129.0,969.0,2.0,878
3,1010.0,1325.0,3.0,950
3,1191.0,1284.0,3.0,814
3,879.0,1245.0,3.0,952
3,235.0,1100.0,3.0,864
3,507.0,1306.0,3.0,886
3,557.0,1694.0,2.0,947
3,844.0,876.0,5.0,858
3,1200.0,775.0,5.0,938
3,1615.0,613.0,2.0,834
3,327.0,1153.0,3.0,851
3,1185.0,1706.0,2.0,1020
3,349.0,852.0,3.0,961
3,687.0,1215.0,3.0,937
3,720.0,648.0,3.0,946
3,375.0,701.0,3.0,839
3,455.0,1071.0,3.0,830
3,970.0,428.0,5.0,964
3,971.0,1851.0,4.0,865
3,1243.0,1214.0,3.0,835
3,613.0,1803.0,3.0,919
3,764.0,906.0,8.0,912
3,168.0,1605.0,5.0,903
3,772.0,1734.0,2.0,874
3,625.0,1918.0,5.0,848
3,521.0,291.0,4.0,831
3,1944.0,1169.0,4.0,1041
3,1600.0,450.0,2.0,813
3,1551.0,878.0,4.0,958
3,1422.0,1868.0,2.0,924
3,854.0,1129.0,3.0,899
3,775.0,1601.0,5.0,877
3,190.0,1096.0,4.0,868
3,209.0,924.0,5.0,831
3,513.0,704.0,3.0,810
3,945.0,1556.0,3.0,878
3,1850.0,669.0,3.0,815
3,1121.0,1115.0,3.0,815
3,313.0,1433.0,3.0,927
3,1533.0,1814.0,3.0,808
3,199.0,1262.0,6.0,854
3,1804.0,1635.0,5.0,977
3,593.0,472.0,3.0,883
3,440.0,1766.0,4.0,877
3,1071.0,1888.0,3.0,924
3,675.0,655.0,3.0,881
3,1447.0,1112.0,6.0,856
3,430.0,728.0,10.0,1060
3,919.0,1562.0,3.0,886
3,1358.0,1294.0,3.0,986
3,1125.0,224.0,6.0,849
3,1966.0,868.0,3.0,814
3,334.0,863.0,4.0,856
3,1353.0,129.0,4.0,886
3,569.0,1875.0,4.0,806
3,871.0,1648.0,2.0,880
3,591.0,213.0,5.0,854
3,1063.0,784.0,2.0,842
3,1263.0,897.0,1.0,966
3,856.0,1631.0,2.0,807
3,1343.0,2045.0,6.0,936
3,992.0,679.0,3.0,818
3,936.0,1327.0,5.0,892
3,1401.0,1898.0,2.0,873
3,1168.0,869.0,3.0,906
3,142.0,1069.0,3.0,826
3,902.0,1289.0,3.0,947
3,1348.0,1521.0,3.0,878
3,542.0,613.0,3.0,971
3,1455.0,1387.0,2.0,849
3,230.0,924.0,3.0,812
3,843.0,1301.0,3.0,860
3,459.0,572.0,3.0,818
3,1446.0,1120.0,4.0,1019
3,580.0,973.0,6.0,928
3,1334.0,898.0,3.0,842
3,142.0,1025.0,4.0,1025
