hyb,ch,x,y,z,int,sum_3x3_int_ch1
16,1,1171.0,930.0,7.0,6179,12238
16,1,1043.0,1104.0,6.0,5178,2426
16,1,1189.0,682.0,13.0,4948,2280
16,1,1152.0,832.0,5.0,6126,2698
16,1,1714.0,1228.0,6.0,5280,9981
16,1,1760.0,1030.0,5.0,5716,8112
16,1,1088.0,242.0,7.0,5541,3287
16,1,772.0,495.0,5.0,5041,2181
16,1,1796.0,985.0,4.0,6468,6256
16,1,1651.0,1325.0,5.0,7035,2229
16,1,975.0,1859.0,5.0,5773,2322
16,1,873.0,1905.0,6.0,6297,7350
16,1,893.0,1918.0,9.0,5516,2238
16,1,846.0,1975.0,5.0,5108,5108
16,1,1125.0,391.0,6.0,5659,10640
16,1,622.0,885.0,5.0,4733,5510
16,1,331.0,1175.0,5.0,5575,2302
16,1,131.0,1249.0,5.0,4663,28138
16,1,545.0,1761.0,7.0,5423,14839
16,1,1126.0,641.0,9.0,6686,2270
16,1,1141.0,803.0,5.0,6206,2598
16,1,751.0,1420.0,5.0,5461,2516
16,1,1181.0,798.0,5.0,5373,8560
16,1,1728.0,912.0,4.0,5066,3263
16,1,807.0,412.0,5.0,6179,2142
16,1,696.0,1351.0,5.0,5441,8577
16,1,459.0,1050.0,10.0,5341,2244
16,1,1345.0,381.0,5.0,6419,2251
16,1,788.0,1016.0,8.0,6314,6919
16,1,1049.0,1842.0,5.0,5480,2262
16,1,1039.0,1136.0,5.0,4643,2522
16,1,988.0,1052.0,5.0,6002,3011
16,1,1206.0,2016.0,6.0,4976,3364
16,1,426.0,1154.0,9.0,6085,2889
16,1,946.0,2025.0,6.0,4955,2209
16,1,974.0,486.0,5.0,5164,2142
16,1,861.0,245.0,5.0,5411,2094
16,1,1453.0,1236.0,5.0,5296,34779
16,1,1736.0,1443.0,5.0,5011,2165
16,1,711.0,1371.0,8.0,5441,4004
16,1,1160.0,683.0,9.0,6233,2212
16,1,173.0,1645.0,6.0,5608,2194
16,1,815.0,1869.0,5.0,5640,2372
16,1,554.0,978.0,10.0,5680,4021
16,1,1133.0,826.0,8.0,5875,2347
16,1,697.0,1179.0,7.0,5105,3583
16,1,485.0,1633.0,8.0,6105,5941
16,1,535.0,1602.0,6.0,5789,14600
16,1,979.0,536.0,6.0,7024,2097
16,1,1074.0,1834.0,5.0,5518,2153
16,1,509.0,1912.0,5.0,5342,11039
16,1,660.0,1302.0,6.0,5271,2743
16,1,617.0,1738.0,5.0,4773,8879
16,1,1390.0,1022.0,9.0,5785,14160
16,1,581.0,1528.0,5.0,6462,12974
16,1,1443.0,416.0,5.0,4692,4045
16,1,850.0,1933.0,7.0,5474,7093
16,1,540.0,1860.0,6.0,5815,7342
16,1,873.0,586.0,7.0,5372,2126
16,1,1623.0,557.0,8.0,5422,4792
16,1,590.0,1167.0,8.0,6295,6086
16,1,780.0,719.0,5.0,5178,2144
16,1,615.0,1597.0,8.0,5395,2269
16,1,62.0,848.0,5.0,5730,2126
16,1,816.0,1371.0,7.0,4898,2322
16,1,535.0,1653.0,8.0,6890,4583
16,1,955.0,634.0,5.0,5075,2103
16,1,956.0,1193.0,6.0,5963,3439
16,1,1403.0,795.0,5.0,5310,2445
16,1,1403.0,1070.0,4.0,4660,3615
16,1,909.0,1137.0,7.0,5882,2383
16,1,853.0,713.0,6.0,5244,2475
16,1,827.0,1828.0,8.0,5084,5311
16,1,195.0,883.0,5.0,4662,2206
16,1,1307.0,2046.0,6.0,5952,5699
16,1,1436.0,1100.0,6.0,5232,2410
16,1,712.0,1553.0,5.0,5063,2671
16,1,336.0,973.0,5.0,4982,8208
16,1,562.0,1917.0,5.0,4837,3938
16,1,133.0,1621.0,7.0,5412,2156
16,1,139.0,1166.0,5.0,4833,3064
16,1,285.0,1428.0,5.0,5219,2178
16,1,871.0,373.0,9.0,4964,2133
16,1,1755.0,470.0,7.0,4984,2237
16,1,546.0,1822.0,5.0,5428,3180
16,1,482.0,1745.0,7.0,5706,12707
16,1,335.0,1407.0,5.0,5498,2196
16,1,860.0,1741.0,7.0,5465,3442
16,1,1592.0,1012.0,4.0,5009,3900
16,1,1841.0,1507.0,4.0,5658,3188
16,1,1051.0,260.0,5.0,4879,2341
16,1,444.0,1742.0,6.0,5260,3322
16,1,203.0,1566.0,6.0,5247,2126
16,1,1586.0,896.0,11.0,5360,7384
16,1,992.0,406.0,5.0,5072,2170
16,1,1650.0,932.0,5.0,4903,3664
16,1,719.0,1080.0,5.0,5930,2416
16,1,1129.0,1887.0,5.0,5083,2249
16,1,274.0,1471.0,6.0,5448,2208
16,1,1681.0,551.0,12.0,5566,18415
16,1,1171.0,840.0,8.0,5284,2404
16,1,1027.0,428.0,7.0,4514,2140
16,1,1148.0,258.0,8.0,5683,2621
16,1,1726.0,980.0,10.0,5393,10455
16,1,1707.0,559.0,9.0,5732,2399
16,1,1935.0,1470.0,8.0,5533,2114
16,1,823.0,631.0,5.0,6140,2087
16,1,1784.0,1037.0,5.0,5136,17628
16,1,1255.0,1006.0,4.0,5156,3492
16,1,1815.0,1493.0,4.0,5419,3259
16,1,586.0,986.0,5.0,5014,5392
16,1,1758.0,1358.0,7.0,5264,2148
16,1,854.0,527.0,5.0,4920,2082
16,1,779.0,987.0,5.0,5248,5134
16,1,894.0,756.0,5.0,5941,2050
16,1,1621.0,433.0,5.0,6081,3359
16,1,832.0,1043.0,6.0,4905,10813
16,1,0.0,1107.0,6.0,4920,0
16,1,799.0,592.0,5.0,5125,2107
16,1,293.0,1726.0,8.0,5286,25218
16,1,757.0,863.0,7.0,5405,6853
16,1,223.0,809.0,5.0,4846,2115
16,1,450.0,1460.0,6.0,6371,4972
16,1,494.0,1717.0,5.0,6435,3625
16,1,1904.0,1490.0,4.0,5679,3127
16,1,496.0,1982.0,5.0,5496,12068
16,1,528.0,911.0,5.0,6389,3657
16,1,1189.0,1011.0,4.0,4805,39234
16,1,489.0,1604.0,5.0,5087,4172
16,1,701.0,1593.0,6.0,5371,5165
16,1,1000.0,1006.0,8.0,5338,2353
16,1,120.0,1066.0,5.0,4858,2435
16,1,990.0,297.0,6.0,6051,2192
16,1,252.0,745.0,5.0,4873,2116
16,1,898.0,1014.0,5.0,5746,58323
16,1,864.0,1330.0,8.0,5193,16523
16,1,867.0,1018.0,6.0,5607,24221
16,1,20.0,264.0,8.0,5755,2139
16,1,1110.0,1055.0,5.0,5703,2503
16,1,436.0,1057.0,6.0,5353,2196
16,1,689.0,1189.0,7.0,5149,15630
16,1,927.0,773.0,5.0,5867,2155
16,1,1046.0,1169.0,5.0,5502,2595
16,1,1746.0,389.0,5.0,5341,9504
16,1,845.0,1250.0,6.0,5555,2860
16,1,477.0,1214.0,5.0,4888,4746
16,1,1319.0,633.0,5.0,5442,3571
16,1,1053.0,1747.0,5.0,5120,2449
16,1,958.0,400.0,6.0,6298,2133
16,1,782.0,1190.0,4.0,4798,3778
16,1,503.0,1148.0,8.0,6235,2532
16,1,1710.0,1454.0,7.0,5069,2151
16,1,1300.0,812.0,5.0,5323,2274
16,1,1004.0,600.0,8.0,6431,2143
16,1,1934.0,1152.0,5.0,4720,2200
16,1,690.0,1344.0,7.0,4725,9218
16,1,1354.0,566.0,9.0,5004,2430
16,1,297.0,1519.0,6.0,5676,2222
16,1,881.0,1756.0,5.0,6412,6206
16,1,777.0,981.0,6.0,5101,4014
16,1,342.0,1009.0,8.0,5033,2358
16,1,1020.0,618.0,5.0,4729,2092
16,1,938.0,455.0,5.0,6005,2140
16,1,367.0,1580.0,7.0,5975,2376
16,1,1803.0,411.0,5.0,4887,2269
16,1,1921.0,1066.0,4.0,4977,6697
16,1,1002.0,399.0,5.0,6275,2178
16,1,56.0,529.0,6.0,5545,2129
16,1,375.0,1516.0,10.0,5734,2206
16,1,353.0,1545.0,7.0,6037,2307
16,1,1958.0,1491.0,5.0,5258,2146
16,1,824.0,1018.0,7.0,5516,2363
16,1,326.0,1647.0,9.0,5696,6940
16,1,1889.0,1496.0,5.0,5629,2134
16,1,281.0,1784.0,5.0,5727,2454
16,1,1673.0,1416.0,4.0,4944,3246
16,1,644.0,998.0,5.0,5423,4310
16,1,1601.0,825.0,6.0,5220,8011
16,1,1017.0,610.0,5.0,5394,2116
16,1,431.0,1058.0,11.0,5356,2244
16,1,576.0,1129.0,10.0,5890,2340
16,1,1327.0,2028.0,5.0,5377,6395
16,1,24.0,721.0,5.0,4693,2105
16,1,422.0,1633.0,6.0,5409,4378
16,1,718.0,1232.0,7.0,4747,4213
16,1,960.0,1735.0,7.0,5372,2465
16,1,67.0,807.0,5.0,5208,2128
16,1,1977.0,1473.0,5.0,4865,2173
16,1,1162.0,996.0,11.0,5508,12891
16,1,1603.0,597.0,5.0,5386,2327
16,1,1734.0,543.0,5.0,4739,2274
16,1,388.0,1074.0,8.0,5283,2163
16,1,1855.0,1034.0,5.0,6072,2788
16,1,849.0,1752.0,6.0,5501,2781
16,1,1668.0,470.0,5.0,4711,3936
16,1,1944.0,1206.0,5.0,6483,2196
16,1,927.0,906.0,5.0,5237,2175
16,1,927.0,582.0,6.0,6636,2138
16,1,873.0,925.0,5.0,5354,2179
16,1,532.0,937.0,5.0,5708,17119
16,1,155.0,460.0,6.0,5166,2123
16,1,857.0,1940.0,7.0,5535,8740
16,1,1728.0,1345.0,6.0,5090,2265
16,1,900.0,1154.0,6.0,4776,5313
16,1,898.0,699.0,5.0,4906,2165
16,1,1426.0,793.0,10.0,5643,2548
16,1,191.0,979.0,5.0,4994,29018
16,1,588.0,1428.0,6.0,5203,12172
16,1,812.0,1754.0,6.0,5729,4493
16,1,82.0,533.0,7.0,5252,2172
16,1,938.0,1117.0,4.0,4908,21827
16,1,1753.0,1469.0,10.0,5323,2170
16,1,1062.0,408.0,6.0,5070,2908
16,1,1126.0,887.0,6.0,5488,2374
16,1,1619.0,1215.0,4.0,4773,14359
16,1,1071.0,504.0,5.0,4891,2343
16,1,1811.0,954.0,4.0,5391,3960
16,1,964.0,664.0,5.0,6924,2151
16,1,590.0,1769.0,6.0,4925,3135
16,1,814.0,608.0,6.0,5239,2103
16,1,606.0,1138.0,7.0,5039,2519
16,1,1364.0,595.0,5.0,5574,2319
16,1,1566.0,957.0,6.0,5043,11391
16,1,26.0,224.0,8.0,5965,5834
16,1,677.0,1200.0,6.0,5472,2732
16,1,829.0,1887.0,6.0,5266,4825
16,1,1170.0,755.0,4.0,5171,6286
16,1,1619.0,1199.0,6.0,5287,13676
16,1,439.0,1078.0,7.0,6817,2183
16,1,1721.0,539.0,7.0,5066,2305
16,1,1648.0,1165.0,5.0,6207,3052
16,1,114.0,961.0,5.0,4641,24247
16,1,1361.0,682.0,5.0,4950,2249
16,1,1134.0,1025.0,14.0,4653,10897
16,1,789.0,182.0,5.0,5096,2104
16,1,820.0,1826.0,7.0,5155,2578
16,1,1081.0,721.0,5.0,5145,2171
16,1,279.0,738.0,5.0,4732,2174
16,1,893.0,713.0,6.0,5931,2107
16,1,389.0,1018.0,5.0,5245,2744
16,1,640.0,1588.0,6.0,5519,2294
16,1,89.0,805.0,6.0,4998,2108
16,1,379.0,1435.0,6.0,5966,2220
16,1,939.0,1702.0,7.0,5708,4536
16,1,1175.0,943.0,5.0,5143,22986
16,1,862.0,600.0,5.0,5946,2122
16,1,839.0,1268.0,14.0,5327,2268
16,1,1072.0,1036.0,7.0,6164,2448
16,1,1009.0,577.0,8.0,6487,2074
16,1,1647.0,507.0,10.0,5620,2537
16,1,58.0,594.0,6.0,5148,2125
16,1,411.0,1625.0,6.0,6781,34266
16,1,707.0,1794.0,5.0,4865,13097
16,1,1452.0,770.0,5.0,6218,2406
16,1,1535.0,661.0,5.0,5403,2570
16,1,351.0,1551.0,10.0,6283,2236
16,1,751.0,1083.0,8.0,5142,2392
16,1,721.0,125.0,5.0,5338,2107
16,1,1684.0,1283.0,6.0,5578,2876
16,1,936.0,846.0,5.0,5065,2123
16,1,516.0,941.0,9.0,6365,5341
16,1,1527.0,792.0,7.0,5343,2506
16,1,603.0,1852.0,6.0,5593,4016
16,1,427.0,1069.0,9.0,6910,2236
16,1,1397.0,373.0,6.0,5055,2183
16,1,1271.0,664.0,6.0,5556,2254
16,1,486.0,962.0,7.0,5678,4688
16,1,1709.0,999.0,4.0,4756,6047
16,1,1441.0,1073.0,5.0,4924,2415
16,1,1783.0,1136.0,5.0,4886,2599
16,1,1464.0,735.0,5.0,5491,2872
16,1,1062.0,1023.0,5.0,5302,2364
16,1,863.0,2038.0,5.0,5583,9191
16,1,683.0,1608.0,8.0,5286,8021
16,1,1782.0,927.0,6.0,6250,2242
16,1,999.0,1375.0,5.0,5335,2207
16,1,657.0,2041.0,7.0,5545,4743
16,1,1473.0,841.0,12.0,5136,6506
16,1,1488.0,1131.0,6.0,5516,2453
16,1,1538.0,2042.0,5.0,4870,16627
16,1,1192.0,1006.0,10.0,4629,21921
16,1,1180.0,1130.0,5.0,5064,2651
16,1,1923.0,1177.0,6.0,5571,2281
16,1,942.0,250.0,5.0,4882,2874
16,1,968.0,1743.0,5.0,6097,2500
16,1,868.0,1987.0,5.0,4792,2941
16,1,991.0,723.0,6.0,5482,2125
16,1,874.0,1109.0,5.0,5499,3872
16,1,989.0,260.0,5.0,5037,2245
16,1,1018.0,847.0,8.0,5472,2147
16,1,870.0,1001.0,5.0,5752,3579
16,1,1841.0,1499.0,6.0,5058,2171
16,1,188.0,1600.0,6.0,5474,2158
16,1,399.0,1477.0,5.0,6091,2355
16,1,591.0,1849.0,6.0,5822,3461
16,1,97.0,958.0,5.0,4650,2899
16,1,796.0,920.0,5.0,5039,2214
16,1,1263.0,925.0,5.0,5198,3160
16,1,335.0,1581.0,7.0,3726,2294
16,1,1002.0,831.0,6.0,5223,2093
16,1,919.0,984.0,4.0,4659,6384
16,1,1711.0,410.0,5.0,4905,8210
16,1,933.0,1931.0,7.0,5680,2229
16,1,1000.0,1757.0,5.0,6257,7319
16,1,1593.0,1065.0,4.0,4812,3941
16,1,220.0,1813.0,6.0,5395,5364
16,1,95.0,1303.0,5.0,4553,2226
16,1,1172.0,1942.0,5.0,5783,2189
16,1,1437.0,1121.0,6.0,5824,2902
16,1,1230.0,868.0,6.0,5288,4042
16,1,32.0,1629.0,5.0,4712,2104
16,1,552.0,1856.0,5.0,6058,2655
16,1,1492.0,1165.0,4.0,4947,20022
16,1,1078.0,1805.0,5.0,5200,2186
16,1,1583.0,1106.0,5.0,5223,3757
16,1,128.0,1066.0,6.0,4973,2415
16,1,992.0,224.0,6.0,5072,2159
16,1,290.0,956.0,5.0,4649,18675
16,1,820.0,253.0,6.0,5944,2134
16,1,1296.0,243.0,6.0,5072,2116
16,1,762.0,1160.0,6.0,5139,2673
16,1,1466.0,825.0,4.0,4846,4184
16,1,472.0,911.0,6.0,6260,7182
16,1,1069.0,561.0,5.0,4932,2230
16,1,783.0,573.0,5.0,5593,2149
16,1,1014.0,594.0,8.0,7907,2092
16,1,954.0,1934.0,7.0,5781,2207
16,1,313.0,817.0,5.0,4950,2142
16,1,884.0,1050.0,5.0,5188,36670
16,1,284.0,1139.0,5.0,5415,3210
16,1,1106.0,1083.0,8.0,5600,2595
16,1,54.0,1468.0,5.0,4506,2110
16,1,1369.0,1076.0,4.0,4917,6297
16,1,472.0,1681.0,5.0,5513,5989
16,1,1810.0,936.0,5.0,5029,2679
16,1,1850.0,1038.0,5.0,5433,2840
16,1,40.0,915.0,5.0,4765,9225
16,1,1397.0,975.0,9.0,5769,2327
16,1,1090.0,802.0,8.0,6452,2226
16,1,1605.0,996.0,9.0,5911,7442
16,1,1421.0,771.0,5.0,5833,2318
16,1,35.0,268.0,16.0,6094,2067
16,1,923.0,817.0,7.0,5408,2076
16,1,1065.0,1769.0,5.0,4932,2249
16,1,1724.0,1379.0,4.0,5254,3219
16,1,689.0,1612.0,6.0,5911,5026
16,1,445.0,1076.0,6.0,5664,2169
16,1,1605.0,1131.0,8.0,7187,2268
16,1,401.0,1422.0,5.0,5648,2207
16,1,1373.0,563.0,5.0,4838,2470
16,1,849.0,1182.0,4.0,4856,5218
16,1,60.0,586.0,6.0,5324,2148
16,1,247.0,1136.0,5.0,4891,11086
16,1,1884.0,1212.0,8.0,6690,2218
16,1,770.0,511.0,5.0,5065,2166
16,1,317.0,958.0,7.0,4420,17382
16,1,115.0,1579.0,6.0,5188,2119
16,1,844.0,1906.0,6.0,5531,6338
16,1,1680.0,423.0,8.0,5631,23970
16,1,436.0,1626.0,5.0,5385,18076
16,1,1590.0,549.0,5.0,5189,2737
16,1,1557.0,773.0,5.0,4644,2382
16,1,894.0,724.0,6.0,6761,2171
16,1,897.0,750.0,6.0,5426,2099
16,1,1126.0,401.0,5.0,5326,5191
16,1,290.0,1877.0,6.0,4941,2445
16,1,817.0,478.0,5.0,5449,2103
16,1,1048.0,861.0,10.0,5370,2201
16,1,28.0,923.0,6.0,5379,4814
16,1,1724.0,915.0,7.0,5336,2206
16,1,372.0,1575.0,6.0,6133,2394
16,1,1109.0,461.0,7.0,5238,5866
16,1,1772.0,1106.0,6.0,5277,13849
16,1,514.0,1708.0,6.0,4845,2647
16,1,270.0,1787.0,6.0,5847,2390
16,1,657.0,1043.0,5.0,5185,7864
16,1,1683.0,1314.0,5.0,5494,2196
16,1,1321.0,381.0,7.0,5928,2316
16,1,962.0,1186.0,5.0,5497,8053
16,1,1684.0,1105.0,7.0,5450,3930
16,1,45.0,575.0,7.0,5791,2110
16,1,626.0,2019.0,5.0,4955,3036
16,1,1089.0,1898.0,5.0,4972,2355
16,1,285.0,1350.0,5.0,4701,2127
16,1,475.0,1724.0,7.0,5900,11575
16,1,721.0,1214.0,8.0,5291,8322
16,1,984.0,944.0,5.0,5305,2693
16,1,856.0,2047.0,6.0,5919,3060
16,1,1935.0,1513.0,4.0,5670,3162
16,1,670.0,1334.0,5.0,6172,2502
16,1,883.0,1912.0,7.0,5926,5420
16,1,715.0,1382.0,7.0,4850,15174
16,1,1327.0,2047.0,6.0,6822,3351
16,1,539.0,1173.0,5.0,5567,2690
16,1,735.0,575.0,5.0,4863,6135
16,1,133.0,1679.0,7.0,5171,2245
16,1,737.0,1520.0,5.0,5584,2581
16,1,231.0,1541.0,5.0,5689,2127
16,1,347.0,898.0,10.0,5098,2207
16,1,933.0,503.0,5.0,6095,2097
16,1,1534.0,631.0,5.0,4742,2268
16,1,1856.0,1439.0,7.0,5382,2159
16,1,1244.0,159.0,5.0,5211,2904
16,1,929.0,1711.0,7.0,5919,5171
16,1,87.0,916.0,5.0,4699,4205
16,1,1239.0,131.0,5.0,4994,9895
16,1,1086.0,762.0,6.0,5122,19145
16,1,918.0,614.0,5.0,4996,2120
16,1,43.0,386.0,6.0,4810,2133
16,1,1693.0,1118.0,7.0,3925,3042
16,1,839.0,1932.0,5.0,4703,2910
16,1,526.0,1623.0,6.0,6328,3897
16,1,993.0,1976.0,5.0,5305,2257
16,1,766.0,1414.0,5.0,6090,4676
16,1,886.0,610.0,5.0,5646,2317
16,1,423.0,1712.0,6.0,5862,5076
16,1,151.0,1586.0,7.0,5782,2162
16,1,942.0,291.0,7.0,6007,4514
16,1,830.0,1240.0,5.0,5617,2278
16,1,1891.0,1526.0,5.0,5464,2062
16,1,1081.0,1953.0,5.0,4792,2291
16,1,150.0,1690.0,7.0,5380,2327
16,1,951.0,244.0,6.0,5574,2390
16,1,1334.0,351.0,6.0,5819,2158
16,1,191.0,1720.0,6.0,6034,17742
16,1,1893.0,1486.0,6.0,5670,2149
16,1,102.0,852.0,5.0,4751,2087
16,1,1737.0,420.0,7.0,5369,4520
16,1,1179.0,2020.0,6.0,4809,3179
16,1,1625.0,469.0,7.0,5054,2460
16,1,476.0,825.0,5.0,5190,4967
16,1,39.0,329.0,7.0,6025,2103
16,1,394.0,1196.0,5.0,4881,4267
16,1,1421.0,897.0,7.0,6310,2447
16,1,963.0,801.0,5.0,5664,2223
16,1,1339.0,972.0,13.0,5659,10023
16,1,1172.0,950.0,4.0,4841,9536
16,1,447.0,1375.0,5.0,5025,5428
16,1,951.0,1153.0,6.0,5328,15333
16,1,1103.0,1965.0,5.0,5264,2355
16,1,1605.0,927.0,8.0,5222,32173
16,1,588.0,877.0,5.0,4884,4160
16,1,1611.0,997.0,8.0,5255,5662
16,1,246.0,1452.0,5.0,4763,2180
16,1,57.0,271.0,7.0,5235,2259
16,1,1278.0,880.0,7.0,6816,2266
16,1,852.0,1039.0,8.0,5929,16758
16,1,1953.0,1226.0,5.0,4997,2110
16,1,418.0,1823.0,6.0,5357,2727
16,1,541.0,1585.0,6.0,6439,22800
16,1,455.0,1079.0,11.0,6591,2236
16,1,638.0,1552.0,7.0,5802,2370
16,1,928.0,869.0,7.0,5305,2172
16,1,782.0,1045.0,4.0,5273,8736
16,1,1622.0,989.0,4.0,5503,19568
16,1,20.0,275.0,6.0,5651,2024
16,1,348.0,875.0,8.0,5205,2224
16,1,783.0,1371.0,5.0,5524,2371
16,1,464.0,1374.0,6.0,5548,6616
16,1,349.0,1438.0,5.0,5642,2138
16,1,391.0,1575.0,5.0,4789,10295
16,1,1649.0,1119.0,10.0,6103,2442
16,1,1649.0,989.0,6.0,5807,4929
16,1,782.0,746.0,6.0,5463,2132
16,1,737.0,1234.0,5.0,4652,5677
16,1,767.0,227.0,6.0,5291,1998
16,1,735.0,1660.0,4.0,5260,3433
16,1,946.0,237.0,5.0,5540,2200
16,1,1462.0,814.0,9.0,6114,3859
16,1,1646.0,563.0,8.0,5744,12279
16,1,2035.0,1285.0,5.0,4839,2065
16,1,1895.0,1190.0,5.0,6335,2248
16,1,940.0,1931.0,5.0,6180,2216
16,1,1637.0,449.0,8.0,5646,5242
16,1,793.0,227.0,7.0,5705,2099
16,1,570.0,1567.0,7.0,6536,30683
16,1,1803.0,1464.0,8.0,5259,3476
16,1,503.0,1722.0,7.0,5464,5860
16,1,424.0,1445.0,9.0,5808,2243
16,1,1845.0,1451.0,7.0,6003,2182
16,1,1129.0,1072.0,6.0,5287,3637
16,1,638.0,800.0,5.0,4804,12538
16,1,1874.0,1501.0,4.0,4827,3136
16,1,752.0,846.0,5.0,5056,4484
16,1,759.0,1517.0,5.0,5657,2540
16,1,1099.0,813.0,5.0,6540,2276
16,1,1921.0,1233.0,6.0,6720,2185
16,1,1995.0,1223.0,5.0,5800,2175
16,1,2013.0,1237.0,4.0,4682,3180
16,1,701.0,1286.0,9.0,4899,2717
16,1,1230.0,862.0,4.0,5308,13220
16,1,836.0,584.0,5.0,5370,2104
16,1,1297.0,940.0,10.0,6505,2826
16,1,963.0,401.0,9.0,5598,2136
16,1,1070.0,527.0,6.0,5616,2189
16,1,1440.0,978.0,5.0,4880,24549
16,1,68.0,539.0,6.0,5829,2072
16,1,774.0,2008.0,5.0,5163,4996
16,1,1639.0,1332.0,6.0,5627,2192
16,1,557.0,1756.0,7.0,4654,3656
16,1,499.0,1673.0,7.0,6179,6712
16,1,442.0,1123.0,9.0,6570,2335
16,1,1302.0,2044.0,6.0,5397,15016
16,1,941.0,307.0,7.0,5032,4741
16,1,24.0,267.0,8.0,6937,2052
16,1,1119.0,578.0,6.0,5387,4209
16,1,371.0,1036.0,10.0,5675,2643
16,1,784.0,912.0,5.0,4952,2282
16,1,1007.0,973.0,9.0,4762,3342
16,1,1990.0,1189.0,5.0,5713,2153
16,1,1553.0,1012.0,8.0,5063,7219
16,1,458.0,1045.0,12.0,4779,2220
16,1,223.0,1711.0,7.0,4522,15299
16,1,998.0,241.0,5.0,5020,2160
16,1,444.0,1014.0,7.0,5214,2257
16,1,1060.0,561.0,4.0,4859,3388
16,1,752.0,709.0,4.0,4730,3199
16,1,1260.0,714.0,4.0,5369,3253
16,1,1096.0,180.0,6.0,5491,4170
16,1,1288.0,910.0,4.0,5204,3533
16,1,822.0,893.0,5.0,4999,2291
16,1,1275.0,1074.0,6.0,6671,12464
16,1,651.0,1340.0,6.0,5467,2409
16,1,1475.0,1010.0,6.0,6257,2629
16,1,1398.0,413.0,7.0,4927,8074
16,1,1256.0,176.0,5.0,5401,3932
16,1,1554.0,640.0,6.0,6316,2331
16,1,910.0,760.0,6.0,6631,2152
16,1,388.0,1587.0,12.0,5885,3413
16,1,424.0,878.0,5.0,4872,20501
16,1,750.0,1362.0,5.0,5624,5704
16,1,1392.0,598.0,9.0,5316,2444
16,1,1507.0,1485.0,5.0,5072,2197
16,1,1028.0,1834.0,5.0,6147,2682
16,1,708.0,1129.0,5.0,5165,2425
16,1,1557.0,869.0,9.0,4949,5468
16,1,1850.0,1482.0,6.0,5368,2165
16,1,462.0,1178.0,7.0,5667,11656
16,1,826.0,596.0,7.0,5749,2075
16,1,1307.0,275.0,5.0,5746,2169
16,1,331.0,1790.0,6.0,5434,2433
16,1,794.0,522.0,5.0,5643,2143
16,1,863.0,1720.0,5.0,6324,2369
16,1,1047.0,252.0,5.0,4825,11610
16,1,740.0,175.0,5.0,5361,2093
16,1,1568.0,995.0,5.0,5415,5686
16,1,1457.0,813.0,4.0,5213,3917
16,1,1766.0,547.0,5.0,5664,25669
16,1,1201.0,775.0,5.0,5158,4670
16,1,1264.0,968.0,5.0,5823,11858
16,1,460.0,868.0,7.0,5022,4601
16,1,167.0,1535.0,5.0,4551,2164
16,1,1667.0,1313.0,5.0,5422,2240
16,1,624.0,1022.0,5.0,4852,3133
16,1,314.0,1422.0,5.0,4779,2188
16,1,530.0,1631.0,8.0,6700,4688
16,1,2031.0,1245.0,4.0,5199,3188
16,1,1008.0,1870.0,5.0,5484,2421
16,1,1654.0,466.0,5.0,5285,6359
16,1,766.0,1454.0,5.0,5203,2520
16,1,701.0,1619.0,8.0,5756,7484
16,1,1205.0,1972.0,5.0,5162,2289
16,1,1139.0,1982.0,5.0,4777,2522
16,1,460.0,1353.0,5.0,4955,33054
16,1,1765.0,490.0,5.0,5185,2244
16,1,1190.0,2036.0,6.0,4969,7150
16,1,1635.0,1117.0,5.0,6542,2669
16,1,587.0,809.0,5.0,4735,2711
16,1,949.0,1212.0,6.0,5636,19061
16,1,635.0,1551.0,5.0,5981,2241
16,1,1060.0,1114.0,4.0,7018,7634
16,1,1639.0,573.0,7.0,6111,5018
16,1,540.0,1499.0,7.0,5131,12603
16,1,178.0,2026.0,5.0,4723,5607
16,1,1354.0,1043.0,4.0,4906,36287
16,1,754.0,990.0,5.0,6423,3098
16,1,1220.0,900.0,7.0,5407,6027
16,1,953.0,718.0,5.0,5590,2104
16,1,690.0,1291.0,9.0,5486,2505
16,1,1539.0,1307.0,4.0,5845,3874
16,1,840.0,530.0,8.0,5283,2157
16,1,901.0,1322.0,4.0,5078,7568
16,1,1199.0,937.0,4.0,6200,13576
16,1,1028.0,1779.0,6.0,5038,15165
16,1,616.0,1835.0,6.0,4957,2423
16,1,1896.0,1430.0,6.0,5352,2203
16,1,1733.0,968.0,6.0,5130,2502
16,1,962.0,1690.0,5.0,6106,3115
16,1,1284.0,827.0,6.0,5270,3237
16,1,765.0,235.0,6.0,5584,2133
16,1,492.0,1701.0,7.0,5230,3740
16,1,98.0,1649.0,6.0,5251,2131
16,1,760.0,1160.0,5.0,5426,2472
16,1,1127.0,488.0,7.0,5632,11904
16,1,224.0,1583.0,7.0,6237,2190
16,1,1278.0,2027.0,6.0,5545,2275
16,1,791.0,381.0,6.0,5360,8436
16,1,594.0,1181.0,6.0,5243,5999
16,1,618.0,2016.0,5.0,4741,2502
16,1,852.0,726.0,7.0,6349,17556
16,1,375.0,1618.0,6.0,5774,4474
16,1,1532.0,990.0,5.0,5576,3638
16,1,1522.0,1301.0,5.0,5084,5672
16,1,15.0,707.0,5.0,4420,2062
16,1,1319.0,369.0,7.0,5599,2236
16,1,794.0,1405.0,5.0,4633,7146
16,1,968.0,220.0,5.0,5000,2133
16,1,517.0,1481.0,6.0,6311,2554
